Scenario,ReturnPeriod,Climate,Maintenance,Region,Mode,Asset,Baseline_Value,RingBunds_Value,Reduction_Absolute,Reduction_Percentage
5_present_perfect,5,present,perfect,TOTAL,Dmg,buildLow44,203206544.64,200344548.09,2861996.549999982,1.41
5_present_perfect,5,present,perfect,TOTAL,Dmg,buildHigh,27809063.1,27329589,479474.1000000015,1.72
5_present_perfect,5,present,perfect,TOTAL,Dmg,telecom,150001.2,150001.2,0,0.00
5_present_perfect,5,present,perfect,TOTAL,Dmg,electric,541890,541890,0,0.00
5_present_perfect,5,present,perfect,TOTAL,Dmg,railways,26400690,25477290,923400,3.50
5_present_perfect,5,present,perfect,TOTAL,Dmg,hospitals,128576.28,128576.28,0,0.00
5_present_perfect,5,present,perfect,TOTAL,Dmg,bhu,48556,48556,0,0.00
5_present_perfect,5,present,perfect,TOTAL,Dmg,schools,570387.33,570387.33,0,0.00
5_present_perfect,5,present,perfect,TOTAL,Dmg,roads,16875324,16809984,65340,0.39
5_present_perfect,5,present,perfect,TOTAL,Dmg,hydraulic,698040,698040,0,0.00
5_present_perfect,5,present,perfect,Dadu,Exp,crop,41688,41614.02,73.9800000000032,0.18
5_present_perfect,5,present,perfect,Dadu,Exp,buildLow56,3668112,3578904,89208,2.43
5_present_perfect,5,present,perfect,Dadu,Exp,buildLow44,2882088,2811996,70092,2.43
5_present_perfect,5,present,perfect,Dadu,Exp,buildHigh,973800,918900,54900,5.64
5_present_perfect,5,present,perfect,Dadu,Exp,telecom,10,9,1,10.00
5_present_perfect,5,present,perfect,Dadu,Exp,electric,115110,113640,1470,1.28
5_present_perfect,5,present,perfect,Dadu,Exp,railways,3360,3360,0,0.00
5_present_perfect,5,present,perfect,Dadu,Exp,hospitals,1,1,0,0.00
5_present_perfect,5,present,perfect,Dadu,Exp,bhu,8,8,0,0.00
5_present_perfect,5,present,perfect,Dadu,Exp,schools,36,36,0,0.00
5_present_perfect,5,present,perfect,Dadu,Exp,roads,230820,227760,3060,1.33
5_present_perfect,5,present,perfect,Dadu,Exp,hydraulic,18270,18270,0,0.00
5_present_perfect,5,present,perfect,Dadu,Dmg,crop,27003873.6,26999062.2,4811.400000002235,0.02
5_present_perfect,5,present,perfect,Dadu,Dmg,buildLow56,33874092,33722740.8,151351.20000000298,0.45
5_present_perfect,5,present,perfect,Dadu,Dmg,buildLow44,73928308.61,73601142.91,327165.700000003,0.44
5_present_perfect,5,present,perfect,Dadu,Dmg,buildHigh,12842869.95,12808621.8,34248.14999999851,0.27
5_present_perfect,5,present,perfect,Dadu,Dmg,telecom,25000.2,25000.2,0,0.00
5_present_perfect,5,present,perfect,Dadu,Dmg,electric,102789,102789,0,0.00
5_present_perfect,5,present,perfect,Dadu,Dmg,railways,369360,369360,0,0.00
5_present_perfect,5,present,perfect,Dadu,Dmg,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Dadu,Dmg,bhu,41272.6,41272.6,0,0.00
5_present_perfect,5,present,perfect,Dadu,Dmg,schools,160040.58,160040.58,0,0.00
5_present_perfect,5,present,perfect,Dadu,Dmg,roads,4498092,4486752,11340,0.25
5_present_perfect,5,present,perfect,Dadu,Dmg,hydraulic,16020,16020,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Exp,crop,24907.77,24907.77,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Exp,buildLow56,2729664,2663136,66528,2.44
5_present_perfect,5,present,perfect,Jacobabad,Exp,buildLow44,2144736,2092464,52272,2.44
5_present_perfect,5,present,perfect,Jacobabad,Exp,buildHigh,404100,396000,8100,2.00
5_present_perfect,5,present,perfect,Jacobabad,Exp,telecom,19,19,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Exp,electric,80400,79950,450,0.56
5_present_perfect,5,present,perfect,Jacobabad,Exp,railways,20460,19830,630,3.08
5_present_perfect,5,present,perfect,Jacobabad,Exp,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Exp,bhu,9,9,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Exp,schools,40,40,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Exp,roads,221550,217950,3600,1.62
5_present_perfect,5,present,perfect,Jacobabad,Exp,hydraulic,0,0,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Dmg,crop,5476828.5,5476828.5,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Dmg,buildLow56,13728506.4,13323139.2,405367.2000000011,2.95
5_present_perfect,5,present,perfect,Jacobabad,Dmg,buildLow44,29428717.82,28568263.68,860454.1400000006,2.92
5_present_perfect,5,present,perfect,Jacobabad,Dmg,buildHigh,2182473.45,2182473.45,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Dmg,telecom,6666.72,6666.72,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Dmg,electric,3483,3483,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Dmg,railways,6061950,5631030,430920,7.11
5_present_perfect,5,present,perfect,Jacobabad,Dmg,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Dmg,bhu,0,0,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Dmg,schools,144648.32,144648.32,0,0.00
5_present_perfect,5,present,perfect,Jacobabad,Dmg,roads,2136402,2092608,43794,2.05
5_present_perfect,5,present,perfect,Jacobabad,Dmg,hydraulic,0,0,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,crop,21273.39,21273.39,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,buildLow56,1588104,1588104,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,buildLow44,1247796,1247796,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,buildHigh,490500,490500,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,telecom,16,16,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,electric,56400,56400,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,railways,8010,8010,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,hospitals,1,1,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,bhu,2,2,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,schools,13,13,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,roads,132480,132480,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Exp,hydraulic,21750,21750,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,crop,29537036.1,29537036.1,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,buildLow56,28285740,28285740,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,buildLow44,63174038.4,63174038.4,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,buildHigh,9989188.65,9989188.65,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,telecom,115000.92,115000.92,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,electric,278964,278964,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,railways,16340760,16340760,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,hospitals,64288.14,64288.14,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,bhu,0,0,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,schools,137122.14,137122.14,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,roads,4647510,4647510,0,0.00
5_present_perfect,5,present,perfect,Jamshoro,Dmg,hydraulic,506160,506160,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,crop,4898.7,4898.7,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,buildLow56,366408,366408,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,buildLow44,287892,287892,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,buildHigh,19800,19800,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,telecom,0,0,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,electric,14070,14070,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,railways,2100,2100,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,bhu,2,2,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,schools,2,2,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,roads,12360,12360,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Exp,hydraulic,0,0,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,crop,813166.2,813166.2,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,buildLow56,1716724.8,1716724.8,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,buildLow44,3660560.64,3660560.64,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,buildHigh,102744.45,102744.45,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,telecom,0,0,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,electric,1701,1701,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,railways,677160,677160,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,bhu,0,0,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,schools,0,0,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,roads,56700,56700,0,0.00
5_present_perfect,5,present,perfect,Kashmore,Dmg,hydraulic,0,0,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,crop,2697.57,2697.57,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,buildLow56,453096,453096,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,buildLow44,356004,356004,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,buildHigh,80100,80100,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,telecom,2,2,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,electric,10770,10770,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,railways,480,480,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,bhu,0,0,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,schools,7,7,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,roads,38130,38130,0,0.00
5_present_perfect,5,present,perfect,Larkana,Exp,hydraulic,0,0,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,crop,224650.8,224650.8,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,buildLow56,1228802.4,1228802.4,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,buildLow44,2645685.51,2645685.51,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,buildHigh,410977.8,410977.8,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,telecom,833.34,833.34,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,electric,1620,1620,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,railways,0,0,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,bhu,0,0,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,schools,32144.07,32144.07,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,roads,195318,195318,0,0.00
5_present_perfect,5,present,perfect,Larkana,Dmg,hydraulic,0,0,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,crop,31207.23,31027.23,180,0.58
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,buildLow56,3235680,2965032,270648,8.36
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,buildLow44,2542320,2329668,212652,8.36
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,buildHigh,471600,329400,142200,30.15
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,telecom,14,13,1,7.14
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,electric,80580,78780,1800,2.23
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,railways,11460,10530,930,8.12
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,hospitals,4,4,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,bhu,4,4,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,schools,78,72,6,7.69
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,roads,247650,242430,5220,2.11
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Exp,hydraulic,16440,16440,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,crop,8228939.4,8200061.1,28878.300000000745,0.35
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,buildLow56,12619303.2,11843496,775807.1999999993,6.15
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,buildLow44,27158098.17,25483721.46,1674376.710000001,6.17
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,buildHigh,1543371.3,1098145.35,445225.94999999995,28.85
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,telecom,2500.02,2500.02,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,electric,152604,152604,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,railways,2766780,2274300,492480,17.80
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,hospitals,64288.14,64288.14,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,bhu,7283.4,7283.4,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,schools,96432.22,96432.22,0,0.00
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,roads,4742982,4732776,10206,0.22
5_present_perfect,5,present,perfect,Qambar Shahdadkot,Dmg,hydraulic,175860,175860,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,crop,7429.23,7429.23,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,buildLow56,764568,764568,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,buildLow44,600732,600732,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,buildHigh,258300,258300,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,telecom,5,5,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,electric,21990,21990,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,railways,2190,2190,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,bhu,2,2,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,schools,16,16,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,roads,104190,104190,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Exp,hydraulic,0,0,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,crop,706503.6,706503.6,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,buildLow56,1489168.8,1489168.8,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,buildLow44,3211135.49,3211135.49,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,buildHigh,737437.5,737437.5,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,telecom,0,0,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,electric,729,729,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,railways,184680,184680,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,hospitals,0,0,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,bhu,0,0,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,schools,0,0,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,roads,598320,598320,0,0.00
5_present_perfect,5,present,perfect,Shikarpur,Dmg,hydraulic,0,0,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,crop,134752.77,134498.79,253.97999999998137,0.19
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,buildLow56,12789000,12362616,426384,3.33
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,buildLow44,10048500,9713484,335016,3.33
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,buildHigh,2700000,2494800,205200,7.60
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,telecom,66,64,2,3.03
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,electric,379860,376140,3720,0.98
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,railways,48090,46530,1560,3.24
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,hospitals,6,6,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,bhu,27,27,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,schools,193,187,6,3.11
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,roads,987840,975960,11880,1.20
5_present_redcapacity,5,present,redcapacity,TOTAL,Exp,hydraulic,56220,56220,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,crop,71603215.2,71569525.5,33689.70000000298,0.05
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,buildLow56,92940220.8,91607695.2,1332525.599999994,1.43
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,buildLow44,203191490.3,200329493.75,2861996.550000012,1.41
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,buildHigh,27809063.1,27329589,479474.1000000015,1.72
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,telecom,150001.2,150001.2,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,electric,541728,541728,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,railways,26239950,25316550,923400,3.52
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,hospitals,128576.28,128576.28,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,bhu,48556,48556,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,schools,578933.18,578933.18,0,0.00
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,roads,16885530,16819326,66204,0.39
5_present_redcapacity,5,present,redcapacity,TOTAL,Dmg,hydraulic,684810,684810,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,crop,41715.81,41641.83,73.97999999999593,0.18
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,buildLow56,3639384,3550176,89208,2.45
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,buildLow44,2859516,2789424,70092,2.45
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,buildHigh,974700,919800,54900,5.63
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,telecom,10,9,1,10.00
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,electric,115110,113640,1470,1.28
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,railways,3390,3390,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,hospitals,1,1,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,bhu,8,8,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,schools,37,37,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,roads,229890,226830,3060,1.33
5_present_redcapacity,5,present,redcapacity,Dadu,Exp,hydraulic,18060,18060,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,crop,26471501.1,26466689.7,4811.400000002235,0.02
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,buildLow56,33789420,33638068.8,151351.20000000298,0.45
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,buildLow44,73745451.65,73418285.95,327165.700000003,0.44
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,buildHigh,12842869.95,12808621.8,34248.14999999851,0.27
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,telecom,25000.2,25000.2,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,electric,102465,102465,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,railways,369360,369360,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,hospitals,0,0,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,bhu,41272.6,41272.6,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,schools,160040.58,160040.58,0,0.00
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,roads,4497552,4486212,11340,0.25
5_present_redcapacity,5,present,redcapacity,Dadu,Dmg,hydraulic,15660,15660,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,crop,24909.93,24909.93,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,buildLow56,2730168,2663640,66528,2.44
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,buildLow44,2145132,2092860,52272,2.44
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,buildHigh,404100,396000,8100,2.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,telecom,19,19,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,electric,80400,79950,450,0.56
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,railways,20460,19830,630,3.08
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,hospitals,0,0,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,bhu,9,9,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,schools,40,40,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,roads,221490,217890,3600,1.63
5_present_redcapacity,5,present,redcapacity,Jacobabad,Exp,hydraulic,0,0,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,crop,5477095.8,5477095.8,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,buildLow56,13728506.4,13323139.2,405367.2000000011,2.95
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,buildLow44,29428717.82,28568263.68,860454.1400000006,2.92
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,buildHigh,2182473.45,2182473.45,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,telecom,6666.72,6666.72,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,electric,3483,3483,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,railways,6061950,5631030,430920,7.11
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,hospitals,0,0,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,bhu,0,0,0,0.00
5_present_redcapacity,5,present,redcapacity,Jacobabad,Dmg,schools,144648.32,144648.32,0,0.00
